종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"004170","신세계","KOSPI","유통","234000","16500","7.59","2256972354000"
"035510","신세계 I&C","KOSPI","IT 서비스","16480","180","1.10","230405232000"
"031430","신세계인터내셔날","KOSPI","유통","10440","70","0.68","368980920000"
"031440","신세계푸드","KOSPI","일반서비스","37850","-2400","-5.96","146573368000"
"006880","신송홀딩스","KOSPI","유통","6710","-60","-0.89","79371637180"
"005800","신영와코루","KOSPI","섬유·의류","14790","-410","-2.70","133110000000"
"001720","신영증권","KOSPI","증권","138600","-1300","-0.93","2278584000000"
"009270","신원","KOSPI","섬유·의류","1524","-19","-1.23","168593767968"
"002700","신일전자","KOSPI","유통","1354","-14","-1.02","96198343434"
"002870","신풍","KOSPI","유통","1115","5","0.45","38978950500"
"019170","신풍제약","KOSPI","제약","14730","210","1.45","780468902700"
"019175","신풍제약우","KOSPI","제약","25650","250","0.98","56430000000"
"481850","신한글로벌액티브리츠","KOSPI","기타금융","1302","4","0.31","56607918528"
"404990","신한서부티엔디리츠","KOSPI","부동산","3620","-15","-0.41","208530309960"
"293940","신한알파리츠","KOSPI","부동산","5900","30","0.51","713546725700"
"055550","신한지주","KOSPI","기타금융","79700","1700","2.18","38693946239800"
"004080","신흥","KOSPI","유통","13520","10","0.07","128440000000"
"004770","써니전자","KOSPI","전기·전자","1560","18","1.17","55391603280"
"403550","쏘카","KOSPI","일반서비스","11590","0","0.00","380637644180"
"004920","씨아이테크","KOSPI","전기·전자","1146","-16","-1.38","59798133312"
"112610","씨에스윈드","KOSPI","금속","40600","-850","-2.05","1712158961800"
"480370","씨케이솔루션","KOSPI","건설","8340","-140","-1.65","91196740740"
"308170","씨티알모빌리티","KOSPI","운송장비·부품","4950","-20","-0.40","42619500000"
"008700","아남전자","KOSPI","전기·전자","1248","-6","-0.48","96251775360"
"090430","아모레퍼시픽","KOSPI","화학","125400","1100","0.88","7334991978600"
"090435","아모레퍼시픽우","KOSPI","화학","47750","1350","2.91","504136382500"
"002790","아모레퍼시픽홀딩스","KOSPI","화학","28350","-100","-0.35","2252639403000"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","화학","22350","200","0.90","158510670000"
"002795","아모레퍼시픽홀딩스우","KOSPI","화학","12470","290","2.38","80353811900"
"002030","아세아","KOSPI","일반서비스","396500","1000","0.25","826361510000"
"183190","아세아시멘트","KOSPI","비금속","11570","-390","-3.26","432102128900"
"002310","아세아제지","KOSPI","종이·목재","7350","0","0.00","305998948500"
"012170","아센디오","KOSPI","오락·문화","1789","68","3.95","19453126227"
"267850","아시아나IDT","KOSPI","IT 서비스","11100","10","0.09","123210000000"
"020560","아시아나항공","KOSPI","운송·창고","8210","-30","-0.36","1691183737310"
"122900","아이마켓코리아","KOSPI","유통","7980","30","0.38","266762143200"
"010780","아이에스동서","KOSPI","비금속","17700","-170","-0.95","534309475200"
"031820","아이티센씨티에스","KOSPI","IT 서비스","589","17","2.97","71299313474"
"139990","아주스틸","KOSPI","금속","3400","-40","-1.16","131768407600"
"009320","아진전자부품","KOSPI","운송장비·부품","939","2","0.21","46292484030"
"001780","알루코","KOSPI","금속","2010","-10","-0.50","194628565320"
"018250","애경산업","KOSPI","화학","13730","-150","-1.08","362608407550"
"161000","애경케미칼","KOSPI","화학","10490","160","1.55","510324957410"
"011090","에넥스","KOSPI","기타제조","484","1","0.21","29035954244"
"137310","에스디바이오센서","KOSPI","의료·정밀기기","9300","-170","-1.80","1132266648600"
"005850","에스엘","KOSPI","운송장비·부품","40300","-1100","-2.66","1871875356000"
"010580","에스엠벡셀","KOSPI","운송장비·부품","2130","20","0.95","236966248800"
"012750","에스원","KOSPI","일반서비스","74300","-700","-0.93","2823338925400"
"023960","에쓰씨엔지니어링","KOSPI","건설","1281","-121","-8.63","48724083975"
"298690","에어부산","KOSPI","운송·창고","1730","3","0.17","201787200000"
"140910","에이리츠","KOSPI","부동산","3130","0","0.00","13969290160"
"078520","에이블씨엔씨","KOSPI","화학","9600","-200","-2.04","249735945600"
"015260","에이엔피","KOSPI","전기·전자","453","2","0.44","20437952982"
"007460","에이프로젠","KOSPI","금속","712","-2","-0.28","234465181360"
"003060","에이프로젠바이오로직스","KOSPI","제약","590","7","1.20","117060628550"
"244920","에이플러스에셋","KOSPI","기타금융","8520","250","3.02","192617544360"
"278470","에이피알","KOSPI","화학","252500","-3000","-1.17","9451240387500"
"450080","에코프로머티","KOSPI","전기·전자","60200","2200","3.79","4209931924800"
"019490","엑시큐어하이트론","KOSPI","전기·전자","541","0","0.00","41349858070"
"036570","엔씨소프트","KOSPI","IT 서비스","203000","-7000","-3.33","4373436466000"
"085310","엔케이","KOSPI","금속","1329","3","0.23","104831947938"
"900140","엘브이엠씨홀딩스","KOSPI","유통","1658","40","2.47","320392636256"
"066970","엘앤에프","KOSPI","전기·전자","128100","2900","2.32","5060086298400"
"097520","엠씨넥스","KOSPI","전기·전자","26300","-800","-2.95","472965576600"
"484870","엠앤씨솔루션","KOSPI","기계·장비","118000","-3600","-2.96","1080160200000"
"014440","영보화학","KOSPI","화학","4945","115","2.38","98900000000"
"111770","영원무역","KOSPI","유통","88800","1300","1.49","3934858358400"
"009970","영원무역홀딩스","KOSPI","기타금융","166700","800","0.48","2250322807900"
"003520","영진약품","KOSPI","제약","1996","4","0.20","365053891076"
"000670","영풍","KOSPI","금속","68400","-100","-0.15","1307017980000"
"012280","영화금속","KOSPI","운송장비·부품","878","-1","-0.11","45361435390"
"012160","영흥","KOSPI","금속","539","-5","-0.92","54606290508"
"007310","오뚜기","KOSPI","음식료·담배","389000","0","0.00","1559045870000"
"002630","오리엔트바이오","KOSPI","제약","630","29","4.83","74707293150"
"271560","오리온","KOSPI","음식료·담배","106000","500","0.47","4190829992000"
"001800","오리온홀딩스","KOSPI","기타금융","19880","-370","-1.83","1245390989360"
"005320","온타이드","KOSPI","유통","472","-2","-0.42","32273325680"
"011690","와이투솔루션","KOSPI","전기·전자","3465","85","2.51","126730275210"
"316140","우리금융지주","KOSPI","기타금융","27450","900","3.39","20150394984000"
"006980","우성","KOSPI","음식료·담배","16700","180","1.09","51603000000"
"017370","우신시스템","KOSPI","기계·장비","6370","120","1.92","116660523980"
"105840","우진","KOSPI","의료·정밀기기","15320","-580","-3.65","309428304400"
"010400","우진아이엔에스","KOSPI","건설","3755","-130","-3.35","28620610000"
"049800","우진플라임","KOSPI","기계·장비","1917","-1","-0.05","38340000000"
"016880","웅진","KOSPI","일반서비스","2555","-100","-3.77","204213689400"
"095720","웅진씽크빅","KOSPI","일반서비스","1366","-20","-1.44","157781175510"
"005820","원림","KOSPI","섬유·의류","15000","-30","-0.20","34469550000"
"010600","웰바이오텍","KOSPI","유통","545","0","0.00","49553256815"
"008600","윌비스","KOSPI","유통","343","18","5.54","23061961377"
"033270","유나이티드제약","KOSPI","제약","19610","30","0.15","320306249420"
"014830","유니드","KOSPI","화학","65000","-300","-0.46","439894000000"
"446070","유니드비티플러스","KOSPI","종이·목재","3395","-15","-0.44","36025074925"
"000910","유니온","KOSPI","비금속","4310","0","0.00","67286077890"
"047400","유니온머티리얼","KOSPI","비금속","1527","90","6.26","64134000000"
"011330","유니켐","KOSPI","섬유·의류","1310","-10","-0.76","121979337380"
"077500","유니퀘스트","KOSPI","유통","6240","-60","-0.95","134784636480"
"002920","유성기업","KOSPI","운송장비·부품","2020","10","0.50","52413950000"
"000700","유수홀딩스","KOSPI","일반서비스","5850","-30","-0.51","152344600200"
"003470","유안타증권","KOSPI","증권","3720","-10","-0.27","742499262720"
"003475","유안타증권우","KOSPI","증권","3790","-5","-0.13","48937283480"
"072130","유엔젤","KOSPI","IT 서비스","5000","75","1.52","64477270000"
"000220","유유제약","KOSPI","제약","4235","-35","-0.82","72132006485"
"000225","유유제약1우","KOSPI","제약","4785","75","1.59","10847260050"
"000227","유유제약2우B","KOSPI","제약","10700","20","0.19","3483492000"
"001200","유진투자증권","KOSPI","증권","3445","-35","-1.01","333704810010"
"000100","유한양행","KOSPI","제약","121900","-100","-0.08","9748152470300"
"000105","유한양행우","KOSPI","제약","106600","-100","-0.09","125888204000"
"003460","유화증권","KOSPI","증권","2790","5","0.18","158199737850"
"003465","유화증권우","KOSPI","증권","2695","0","0.00","47098965375"
"008730","율촌화학","KOSPI","화학","29850","150","0.51","740280000000"
"008250","이건산업","KOSPI","종이·목재","4580","50","1.10","50163068300"
"025820","이구산업","KOSPI","금속","4965","145","3.01","166039530000"
"214320","이노션","KOSPI","일반서비스","18230","100","0.55","729200000000"
"088260","이리츠코크렙","KOSPI","부동산","4860","5","0.10","307840127400"
"139480","이마트","KOSPI","유통","79900","1700","2.17","2204905938100"
"457190","이수스페셜티케미컬","KOSPI","화학","52600","600","1.15","1588955528000"
"007660","이수페타시스","KOSPI","전기·전자","135300","-8700","-6.04","9932267330700"
"005950","이수화학","KOSPI","화학","9350","260","2.86","245850480150"
"015020","이스타코","KOSPI","부동산","575","13","2.31","24639670000"
"074610","이엔플러스","KOSPI","기계·장비","511","0","0.00","37494486519"
"102460","이연제약","KOSPI","제약","12570","0","0.00","233636214270"
"084680","이월드","KOSPI","기타제조","1342","7","0.52","190303911006"
"350520","이지스레지던스리츠","KOSPI","부동산","4000","0","0.00","147464808000"
"334890","이지스밸류플러스리츠","KOSPI","부동산","4415","-15","-0.34","306615935445"
"000760","이화산업","KOSPI","유통","20350","3400","20.06","56980000000"
"014990","인디에프","KOSPI","섬유·의류","940","-19","-1.98","70606215300"
"101140","인바이오젠","KOSPI","유통","11100","-510","-4.39","111490797600"
"006490","인스코비","KOSPI","통신","731","-9","-1.22","92022751527"
"023800","인지컨트롤스","KOSPI","운송장비·부품","6190","40","0.65","97858929430"
"034590","인천도시가스","KOSPI","전기·가스","26350","0","0.00","115274767900"
"129260","인터지스","KOSPI","운송·창고","2525","0","0.00","75113381850"
"023810","인팩","KOSPI","운송장비·부품","6050","-40","-0.66","60500000000"
"249420","일동제약","KOSPI","제약","27350","-2000","-6.81","865306192200"
"000230","일동홀딩스","KOSPI","제약","12920","-640","-4.72","149101968000"
"013360","일성건설","KOSPI","건설","1288","-5","-0.39","69584045440"
"003120","일성아이에스","KOSPI","제약","23500","100","0.43","312550000000"
"003200","일신방직","KOSPI","섬유·의류","12080","-310","-2.50","277356800000"
"007110","일신석재","KOSPI","유통","1671","-19","-1.12","129429995310"
"007570","일양약품","KOSPI","제약","13050","0","0.00","249067915200"
"007575","일양약품우","KOSPI","제약","12980","0","0.00","5777138400"
"008500","일정실업","KOSPI","섬유·의류","18550","0","0.00","22260000000"
"081000","일진다이아","KOSPI","화학","12420","40","0.32","176400949500"
"020760","일진디스플","KOSPI","전기·전자","902","0","0.00","46465394382"
"103590","일진전기","KOSPI","전기·전자","51800","-3100","-5.65","2470103202000"
"271940","일진하이솔루스","KOSPI","운송장비·부품","14590","100","0.69","529809442100"
"015860","일진홀딩스","KOSPI","기타금융","6890","-110","-1.57","340004157870"
"226320","잇츠한불","KOSPI","화학","11600","30","0.26","254380054000"
"317400","자이에스앤디","KOSPI","부동산","3870","145","3.89","150088352400"
"033240","자화전자","KOSPI","전기·전자","20150","2400","13.52","438396215400"
"000950","전방","KOSPI","섬유·의류","37800","0","0.00","63504000000"
"079900","전진건설로봇","KOSPI","기계·장비","47900","250","0.52","698982905500"
"348950","제이알글로벌리츠","KOSPI","부동산","2985","30","1.02","589167360000"
"194370","제이에스코퍼레이션","KOSPI","섬유·의류","11470","-330","-2.80","332822214260"
"025620","제이준코스메틱","KOSPI","화학","11300","-230","-1.99","95818350000"
"030000","제일기획","KOSPI","일반서비스","22800","150","0.66","2622939930000"
"271980","제일약품","KOSPI","제약","15750","730","4.86","231601734000"
"001560","제일연마","KOSPI","비금속","9650","-10","-0.10","94570000000"
"002620","제일파마홀딩스","KOSPI","일반서비스","8380","200","2.44","133856714900"
"006220","제주은행","KOSPI","은행","12320","150","1.23","465678222240"
"089590","제주항공","KOSPI","운송·창고","5370","-50","-0.92","433042089450"
"004910","조광페인트","KOSPI","화학","4930","-20","-0.40","63104000000"
"004700","조광피혁","KOSPI","섬유·의류","70400","-300","-0.42","468099315200"
"001550","조비","KOSPI","화학","11050","-160","-1.43","57374240950"
"462520","조선내화","KOSPI","비금속","14080","50","0.36","166920765440"
"120030","조선선재","KOSPI","금속","98900","-100","-0.10","124381683900"
"018470","조일알미늄","KOSPI","금속","1295","19","1.49","163988078695"
"002600","조흥","KOSPI","음식료·담배","149400","-1900","-1.26","89640000000"
"185750","종근당","KOSPI","제약","87700","200","0.23","1210503806000"
"063160","종근당바이오","KOSPI","제약","21200","-50","-0.24","116302394400"
"001630","종근당홀딩스","KOSPI","제약","49200","100","0.20","246485161200"
"109070","주성코퍼레이션","KOSPI","전기·전자","850","-5","-0.58","44888695500"
"044380","주연테크","KOSPI","전기·전자","437","-5","-1.13","28178451334"
"013890","지누스","KOSPI","기타제조","11860","-170","-1.41","263939271360"
"013870","지엠비코리아","KOSPI","운송장비·부품","3935","115","3.01","75049421800"
"071320","지역난방공사","KOSPI","전기·가스","105600","-2300","-2.13","1222715366400"
"088790","진도","KOSPI","유통","2025","35","1.76","25206681600"
"003780","진양산업","KOSPI","화학","6600","-180","-2.65","85800000000"
"010640","진양폴리","KOSPI","화학","3435","-890","-20.58","34350000000"
"100250","진양홀딩스","KOSPI","화학","3330","-10","-0.30","186131322360"
"051630","진양화학","KOSPI","화학","2505","-70","-2.72","53106000000"
"272450","진에어","KOSPI","운송·창고","6660","-40","-0.60","347652000000"
"011000","진원생명과학","KOSPI","제약","2095","-55","-2.56","178933815920"
"002780","진흥기업","KOSPI","건설","647","2","0.31","94120219015"
"002787","진흥기업2우B","KOSPI","건설","8210","280","3.53","2420373680"
"002785","진흥기업우B","KOSPI","건설","3700","60","1.65","3171706600"
"009310","참엔지니어링","KOSPI","기계·장비","1183","-24","-1.99","20079630389"
"000650","천일고속","KOSPI","운송·창고","236500","0","0.00","338010530000"
"033250","체시스","KOSPI","운송장비·부품","1048","-6","-0.57","33536000000"
"035720","카카오","KOSPI","IT 서비스","59500","800","1.36","26321857401000"
"323410","카카오뱅크","KOSPI","은행","21650","0","0.00","10326842961050"
"377300","카카오페이","KOSPI","기타금융","49150","-450","-0.91","6642117336300"
"006380","카프로","KOSPI","화학","3660","0","0.00","618539985360"
"001620","케이비아이동국실업","KOSPI","운송장비·부품","480","-3","-0.62","53420654880"
"029460","케이씨","KOSPI","의료·정밀기기","26300","1200","4.78","347982216900"
"281820","케이씨텍","KOSPI","의료·정밀기기","40650","800","2.01","841061629950"
"381970","케이카","KOSPI","유통","16350","150","0.93","798220864800"
"145270","케이탑리츠","KOSPI","부동산","966","3","0.31","46426707684"
"417310","코람코더원리츠","KOSPI","부동산","7370","280","3.95","297748000000"
"357120","코람코라이프인프라리츠","KOSPI","부동산","4435","5","0.11","431682294990"
"007815","코리아써우","KOSPI","전기·전자","10910","680","6.65","32344767900"
"007810","코리아써키트","KOSPI","전기·전자","36150","4900","15.68","853890148650"
"00781K","코리아써키트2우B","KOSPI","전기·전자","9310","670","7.75","7296237690"
"003690","코리안리","KOSPI","보험","11600","10","0.09","2259923959600"
"192820","코스맥스","KOSPI","화학","163400","-2600","-1.57","1854509770600"
"044820","코스맥스비티아이","KOSPI","기타금융","13790","-40","-0.29","132438070590"
"005070","코스모신소재","KOSPI","화학","50600","950","1.91","1645044253600"
"005420","코스모화학","KOSPI","화학","16780","-190","-1.12","644490065840"
"071950","코아스","KOSPI","기타제조","3860","-870","-18.39","44002235980"
"002020","코오롱","KOSPI","기타금융","54100","-1400","-2.52","683089646600"
"138490","코오롱ENP","KOSPI","화학","7460","-50","-0.67","283480000000"
"003070","코오롱글로벌","KOSPI","건설","9270","80","0.87","175506249510"
"003075","코오롱글로벌우","KOSPI","건설","15350","-50","-0.32","11370312950"
"450140","코오롱모빌리티그룹","KOSPI","유통","10190","-1010","-9.02","639700177500"
"45014K","코오롱모빌리티그룹우","KOSPI","유통","16140","-1360","-7.77","39641776800"
"002025","코오롱우","KOSPI","기타금융","28000","-100","-0.36","30138920000"
"120110","코오롱인더","KOSPI","화학","40600","-200","-0.49","1117275094600"
"120115","코오롱인더우","KOSPI","화학","24200","0","0.00","66982212000"
"021240","코웨이","KOSPI","일반서비스","86200","200","0.23","6198567264600"
"036420","콘텐트리중앙","KOSPI","오락·문화","9640","170","1.80","185688649120"
"024720","콜마홀딩스","KOSPI","기타금융","10180","-260","-2.49","349135916620"
"192400","쿠쿠홀딩스","KOSPI","기타금융","29700","1050","3.66","1056196894500"
"284740","쿠쿠홈시스","KOSPI","일반서비스","25350","450","1.81","568786315500"
"264900","크라운제과","KOSPI","음식료·담배","9100","0","0.00","113967035000"
"26490K","크라운제과우","KOSPI","음식료·담배","9480","-60","-0.63","7333348800"
"005740","크라운해태홀딩스","KOSPI","기타금융","6870","20","0.29","102001273890"
"005745","크라운해태홀딩스우","KOSPI","기타금융","7700","20","0.26","4625590200"
"259960","크래프톤","KOSPI","IT 서비스","252000","-5500","-2.14","11945299212000"
"020120","키다리스튜디오","KOSPI","IT 서비스","3650","-25","-0.68","135282745900"
"039490","키움증권","KOSPI","증권","270500","-2500","-0.92","7189971150000"
"014580","태경비케이","KOSPI","비금속","4970","60","1.22","137088007000"
"015890","태경산업","KOSPI","화학","5210","50","0.97","152281787500"
"006890","태경케미컬","KOSPI","화학","8190","110","1.36","95004000000"
"003240","태광산업","KOSPI","화학","804000","-3000","-0.37","895173600000"
"011280","태림포장","KOSPI","종이·목재","1716","-16","-0.92","121502993040"
"004100","태양금속","KOSPI","운송장비·부품","2445","25","1.03","89731500000"
"004105","태양금속우","KOSPI","운송장비·부품","3300","15","0.46","10890000000"
"009410","태영건설","KOSPI","건설","1681","-28","-1.64","500248921118"
"009415","태영건설우","KOSPI","건설","4900","0","0.00","3184872600"
"001420","태원물산","KOSPI","운송장비·부품","3270","-135","-3.96","24852000000"
"055490","테이팩스","KOSPI","화학","16030","150","0.94","76457489500"
"078000","텔코웨어","KOSPI","IT 서비스","15980","-320","-1.96","147656430460"
"214420","토니모리","KOSPI","화학","8290","60","0.73","199414283710"
"019180","티에이치엔","KOSPI","전기·전자","7470","690","10.18","134460000000"
